order_id,order_date,sales,quantity,discount,profit,region,state,city_type,outlet_type,category,sub_category,segment,ship_mode
ORD096264,2021-02-22,13188.97,7,0.39,1723.79,North,Maharashtra,Village,Small,Fast Food,Pizzas,Corporate,Standard Class
ORD096265,2023-09-17,23195.9,4,0.12,2388.18,West,West Bengal,Tier 2,Medium,Household Items,Detergents,Corporate,Standard Class
ORD096266,2019-11-15,38270.28,7,0.2,4172.07,North,Punjab,Tier 2,Large,Furniture,Beds,Consumer,Same Day
ORD096267,2021-03-23,28425.91,8,0.41,1909.55,West,Rajasthan,Village,Medium,Fast Food,Sandwiches,Consumer,First Class
ORD096268,2019-06-11,46117.31,9,0.43,6965.67,East,Tamil Nadu,Tier 2,Small,Electric Appliances,Washing Machines,Consumer,Second Class
ORD096269,2022-06-07,35236.55,2,0.37,4861.96,East,Gujarat,Tier 1,Small,Household Items,Buckets,Corporate,Second Class
ORD096270,2021-02-12,29993.63,8,0.43,1895.46,West,Delhi,Tier 2,Medium,Dairy Products,Cheese,Consumer,Standard Class
ORD096271,2023-10-25,11011.46,4,0.07,1442.03,South,Punjab,Tier 1,Medium,Household Items,Buckets,Corporate,First Class
ORD096272,2023-06-25,1088.88,7,0.29,163.53,East,Madhya Pradesh,Tier 1,Medium,Dairy Products,Butter,Consumer,First Class
ORD096273,2022-08-05,774.44,1,0.1,117.88,North,West Bengal,Tier 2,Large,Fast Food,Burgers,Corporate,Same Day
ORD096274,2020-07-24,3256.29,3,0.3,579.7,North,Uttar Pradesh,Village,Medium,Furniture,Sofas,Consumer,Second Class
ORD096275,2020-06-10,22809.33,10,0.03,4443.77,South,Delhi,Tier 2,Medium,Sessional Fruits & Vegetables,Mangoes,Consumer,First Class
ORD096276,2019-05-20,29728.29,6,0.01,4636.82,East,Karnataka,Village,Large,Electric Appliances,Microwaves,Consumer,Same Day
ORD096277,2020-05-29,18766.98,8,0.03,5187.75,West,Delhi,Tier 1,Medium,Furniture,Sofas,Corporate,Standard Class
ORD096278,2020-08-23,22296.34,9,0.15,2925.63,East,Uttar Pradesh,Tier 1,Large,Furniture,Chairs,Corporate,Standard Class
ORD096279,2020-08-02,28553.5,6,0.42,2166.0,North,Maharashtra,Tier 1,Small,Furniture,Beds,Consumer,First Class
ORD096280,2022-12-29,47797.83,5,0.17,10558.78,East,Karnataka,Tier 2,Small,Fast Food,Sandwiches,Corporate,Second Class
ORD096281,2023-12-20,48593.65,7,0.5,4171.71,East,Uttar Pradesh,Tier 1,Medium,Furniture,Tables,Corporate,Second Class
ORD096282,2023-08-20,33480.61,1,0.39,4609.37,North,Rajasthan,Tier 2,Medium,Electric Appliances,Fans,Consumer,First Class
ORD096283,2020-05-12,46901.94,2,0.46,2960.38,South,Uttar Pradesh,Tier 2,Large,Dairy Products,Milk,Consumer,Same Day
ORD096284,2022-08-13,13323.66,10,0.37,1454.66,West,Karnataka,Tier 1,Large,Fast Food,Pizzas,Consumer,Standard Class
ORD096285,2022-05-16,18008.42,4,0.4,1899.06,North,Tamil Nadu,Village,Medium,Sessional Fruits & Vegetables,Tomatoes,Corporate,Standard Class
ORD096286,2020-07-01,37764.19,3,0.42,6408.07,West,Gujarat,Tier 2,Large,Dairy Products,Cheese,Consumer,Same Day
ORD096287,2022-10-08,39202.07,4,0.31,5492.16,West,Madhya Pradesh,Tier 1,Small,Furniture,Beds,Consumer,First Class
ORD096288,2022-03-06,38734.17,9,0.3,5330.67,West,Uttar Pradesh,Village,Small,Sessional Fruits & Vegetables,Tomatoes,Corporate,Second Class
ORD096289,2019-05-01,7107.36,5,0.25,1258.5,West,Gujarat,Village,Large,Furniture,Chairs,Consumer,Standard Class
ORD096290,2019-09-09,5977.59,1,0.42,633.09,South,Uttar Pradesh,Tier 2,Large,Electric Appliances,Fans,Consumer,Same Day
ORD096291,2022-09-21,23038.17,3,0.25,4552.41,East,Punjab,Tier 1,Large,Electric Appliances,Washing Machines,Consumer,First Class
ORD096292,2019-07-28,44266.44,7,0.14,11372.59,North,Tamil Nadu,Village,Medium,Dairy Products,Yogurt,Consumer,First Class
ORD096293,2020-06-16,26134.19,6,0.38,2060.84,South,Rajasthan,Tier 1,Small,Fast Food,Pizzas,Consumer,Same Day
ORD096294,2020-09-18,25580.46,8,0.2,5056.72,West,West Bengal,Tier 2,Small,Household Items,Mops,Consumer,Same Day
ORD096295,2023-06-15,12889.38,8,0.07,3564.98,East,Uttar Pradesh,Tier 2,Small,Electric Appliances,Microwaves,Corporate,Standard Class
ORD096296,2020-05-26,19316.69,4,0.17,3916.81,South,Uttar Pradesh,Tier 2,Medium,Household Items,Buckets,Corporate,First Class
ORD096297,2023-07-25,38114.51,3,0.31,6713.79,South,Gujarat,Tier 2,Small,Electric Appliances,Washing Machines,Corporate,Same Day
ORD096298,2022-02-18,14230.04,10,0.35,2331.88,North,Maharashtra,Tier 2,Large,Dairy Products,Butter,Consumer,Second Class
ORD096299,2020-09-03,25925.23,4,0.19,4531.37,North,West Bengal,Tier 2,Large,Electric Appliances,Microwaves,Consumer,First Class
ORD096300,2021-09-18,17276.09,5,0.05,4435.55,West,Karnataka,Village,Large,Furniture,Tables,Corporate,Same Day
ORD096301,2023-10-27,4317.95,9,0.37,287.57,West,Rajasthan,Tier 1,Medium,Fast Food,Burgers,Corporate,First Class
ORD096302,2022-10-14,37148.41,4,0.35,2683.82,North,Punjab,Tier 2,Small,Household Items,Detergents,Corporate,Second Class
ORD096303,2019-07-07,6374.71,3,0.33,697.72,West,Rajasthan,Tier 1,Medium,Household Items,Mops,Consumer,Second Class
ORD096304,2021-10-16,31043.51,5,0.3,5540.5,West,Gujarat,Tier 2,Large,Household Items,Utensils,Corporate,Second Class
ORD096305,2020-07-17,36426.09,6,0.26,6762.49,North,Rajasthan,Village,Medium,Fast Food,Fries,Corporate,Standard Class
ORD096306,2019-07-13,16959.19,4,0.44,2206.26,South,Punjab,Tier 2,Large,Sessional Fruits & Vegetables,Tomatoes,Consumer,Same Day
ORD096307,2020-11-21,2002.4,5,0.43,319.92,West,Delhi,Tier 1,Small,Dairy Products,Cheese,Corporate,First Class
ORD096308,2020-12-25,11833.91,5,0.46,1181.18,East,Rajasthan,Village,Medium,Sessional Fruits & Vegetables,Apples,Corporate,Same Day
ORD096309,2022-10-23,28135.44,10,0.43,4752.62,West,Madhya Pradesh,Village,Medium,Dairy Products,Cheese,Consumer,Same Day
ORD096310,2020-12-15,23771.09,5,0.32,3835.11,East,Punjab,Tier 2,Large,Sessional Fruits & Vegetables,Carrots,Corporate,Standard Class
ORD096311,2023-03-30,8018.94,6,0.02,2230.18,East,Rajasthan,Tier 1,Large,Electric Appliances,Washing Machines,Consumer,Standard Class
ORD096312,2021-12-23,15990.94,1,0.01,3683.44,North,Uttar Pradesh,Tier 2,Medium,Electric Appliances,Refrigerators,Consumer,Standard Class
ORD096313,2022-11-12,4697.6,9,0.46,611.79,South,Karnataka,Village,Medium,Electric Appliances,Microwaves,Corporate,Second Class
ORD096314,2022-06-24,49425.79,10,0.33,5634.5,West,West Bengal,Tier 1,Medium,Sessional Fruits & Vegetables,Tomatoes,Corporate,Second Class
ORD096315,2019-08-08,42079.92,8,0.43,3645.19,North,Rajasthan,Tier 1,Small,Sessional Fruits & Vegetables,Carrots,Consumer,Second Class
ORD096316,2021-01-08,17181.35,1,0.43,2594.92,East,Rajasthan,Tier 1,Small,Fast Food,Burgers,Consumer,Standard Class
ORD096317,2019-08-12,9139.05,4,0.33,830.25,West,Madhya Pradesh,Tier 2,Large,Dairy Products,Yogurt,Corporate,Same Day
ORD096318,2022-05-23,24735.7,3,0.14,3862.93,South,Uttar Pradesh,Tier 1,Large,Dairy Products,Cheese,Corporate,First Class
ORD096319,2022-04-29,12189.68,7,0.32,1070.58,South,Karnataka,Village,Medium,Sessional Fruits & Vegetables,Mangoes,Consumer,Second Class
ORD096320,2023-11-13,22952.24,8,0.02,4450.02,West,Gujarat,Tier 2,Small,Electric Appliances,Refrigerators,Corporate,Second Class
ORD096321,2022-01-28,38122.45,6,0.06,5041.91,North,Punjab,Tier 2,Large,Furniture,Sofas,Consumer,First Class
ORD096322,2023-06-04,1257.66,5,0.16,252.11,South,Rajasthan,Tier 1,Medium,Dairy Products,Milk,Corporate,Standard Class
ORD096323,2020-12-14,38897.32,7,0.34,5434.32,South,Uttar Pradesh,Village,Medium,Electric Appliances,Microwaves,Corporate,Second Class
ORD096324,2023-08-27,45222.36,7,0.26,8712.65,West,Maharashtra,Tier 1,Medium,Sessional Fruits & Vegetables,Apples,Corporate,First Class
ORD096325,2022-02-04,7947.96,1,0.2,1435.92,South,Karnataka,Village,Small,Electric Appliances,Microwaves,Consumer,First Class
ORD096326,2020-04-17,48363.35,10,0.25,6387.61,South,Tamil Nadu,Tier 2,Medium,Dairy Products,Milk,Corporate,Second Class
ORD096327,2022-02-18,40502.77,4,0.21,6724.24,North,Maharashtra,Tier 2,Large,Electric Appliances,Refrigerators,Corporate,Standard Class
ORD096328,2021-07-21,48520.16,3,0.45,3619.66,West,Maharashtra,Village,Small,Furniture,Tables,Corporate,Same Day
ORD096329,2021-12-08,42476.88,6,0.23,3520.83,North,Gujarat,Tier 1,Large,Furniture,Chairs,Corporate,First Class
ORD096330,2021-03-31,9444.29,9,0.03,2057.06,South,Gujarat,Village,Large,Fast Food,Pizzas,Consumer,Second Class
ORD096331,2022-03-11,45333.81,3,0.14,8794.65,East,Gujarat,Tier 1,Medium,Sessional Fruits & Vegetables,Carrots,Consumer,Same Day
ORD096332,2022-12-31,24484.49,1,0.09,3450.03,East,Rajasthan,Tier 2,Large,Sessional Fruits & Vegetables,Mangoes,Corporate,First Class
ORD096333,2023-01-05,11338.41,9,0.12,2808.18,East,Karnataka,Tier 1,Small,Fast Food,Burgers,Corporate,First Class
ORD096334,2021-01-31,21443.33,7,0.04,4497.21,East,Delhi,Tier 2,Large,Household Items,Mops,Corporate,First Class
ORD096335,2020-08-19,44714.74,1,0.28,5400.37,West,Punjab,Tier 2,Medium,Dairy Products,Yogurt,Corporate,Standard Class
ORD096336,2020-02-06,26636.94,10,0.44,3903.54,West,Delhi,Tier 2,Small,Sessional Fruits & Vegetables,Tomatoes,Corporate,Standard Class
ORD096337,2021-07-12,20743.47,5,0.48,3171.43,South,Maharashtra,Tier 1,Small,Sessional Fruits & Vegetables,Carrots,Consumer,First Class
ORD096338,2020-04-11,46053.66,2,0.28,5620.71,West,Delhi,Tier 1,Small,Dairy Products,Cheese,Consumer,Same Day
ORD096339,2019-08-01,29590.37,7,0.4,4973.26,West,Delhi,Tier 1,Large,Sessional Fruits & Vegetables,Tomatoes,Consumer,Standard Class
ORD096340,2023-10-10,44344.24,8,0.45,6549.3,East,Punjab,Tier 1,Small,Electric Appliances,Refrigerators,Consumer,Same Day
ORD096341,2023-08-24,44067.26,7,0.26,6980.9,South,Tamil Nadu,Tier 1,Small,Sessional Fruits & Vegetables,Tomatoes,Consumer,Second Class
ORD096342,2022-04-20,12588.14,8,0.32,1287.96,North,Gujarat,Village,Small,Electric Appliances,Refrigerators,Corporate,Second Class
ORD096343,2023-03-08,5160.08,2,0.05,1358.09,West,Uttar Pradesh,Tier 2,Medium,Dairy Products,Yogurt,Corporate,Standard Class
ORD096344,2021-06-21,39120.21,3,0.02,5503.28,South,Maharashtra,Tier 2,Large,Furniture,Beds,Corporate,Standard Class
ORD096345,2020-06-08,36850.94,8,0.2,5808.72,East,Gujarat,Tier 1,Small,Furniture,Beds,Consumer,Standard Class
ORD096346,2021-12-18,18671.0,6,0.36,3241.98,West,Madhya Pradesh,Village,Small,Household Items,Buckets,Corporate,Same Day
ORD096347,2020-02-27,45583.99,8,0.44,4493.84,South,Madhya Pradesh,Tier 1,Large,Furniture,Beds,Corporate,Second Class
ORD096348,2021-09-09,37124.87,6,0.16,6872.56,East,Rajasthan,Village,Large,Household Items,Buckets,Consumer,Same Day
ORD096349,2023-07-14,40481.85,3,0.2,4890.27,North,Uttar Pradesh,Tier 2,Medium,Furniture,Sofas,Consumer,Second Class
ORD096350,2019-05-18,44266.75,3,0.33,6194.53,East,Gujarat,Tier 1,Large,Dairy Products,Butter,Corporate,Same Day
ORD096351,2019-05-02,37914.21,8,0.44,3350.06,North,Gujarat,Tier 2,Large,Electric Appliances,Microwaves,Consumer,Second Class
ORD096352,2023-06-23,13761.47,10,0.2,2568.27,East,Delhi,Tier 2,Medium,Furniture,Sofas,Corporate,Same Day
ORD096353,2019-10-01,21366.45,3,0.35,3328.73,West,West Bengal,Tier 2,Large,Dairy Products,Cheese,Consumer,Second Class
ORD096354,2023-12-18,880.83,6,0.42,85.69,West,West Bengal,Tier 2,Medium,Electric Appliances,Refrigerators,Consumer,Standard Class
ORD096355,2021-08-25,42874.32,4,0.47,3489.81,South,Gujarat,Tier 2,Medium,Furniture,Tables,Corporate,Standard Class
ORD096356,2020-07-31,12988.08,5,0.42,1944.99,West,Maharashtra,Tier 2,Large,Fast Food,Pizzas,Consumer,Standard Class
ORD096357,2021-12-29,12274.62,2,0.3,1614.46,West,Maharashtra,Tier 2,Medium,Furniture,Tables,Corporate,Second Class
ORD096358,2021-01-16,33630.23,6,0.07,4122.36,West,Tamil Nadu,Tier 1,Small,Dairy Products,Milk,Corporate,Same Day
ORD096359,2022-08-11,16356.68,2,0.07,1961.06,West,Gujarat,Tier 2,Large,Fast Food,Pizzas,Consumer,First Class
ORD096360,2019-07-02,18726.42,5,0.43,1418.88,North,Karnataka,Tier 2,Medium,Sessional Fruits & Vegetables,Tomatoes,Corporate,Second Class
ORD096361,2021-12-29,30148.28,10,0.08,6592.11,North,Maharashtra,Tier 2,Large,Dairy Products,Yogurt,Consumer,Second Class
ORD096362,2020-04-12,14698.23,2,0.42,870.08,East,Delhi,Tier 1,Small,Electric Appliances,Fans,Corporate,Standard Class
ORD096363,2023-12-07,31418.6,3,0.04,4482.57,South,West Bengal,Village,Small,Fast Food,Fries,Consumer,First Class
ORD096364,2019-07-29,18984.97,4,0.1,3046.05,North,Karnataka,Village,Large,Dairy Products,Yogurt,Consumer,Same Day
ORD096365,2019-02-28,20384.97,3,0.28,4386.37,North,Karnataka,Tier 1,Medium,Household Items,Mops,Corporate,Standard Class
ORD096366,2023-01-22,1568.93,2,0.45,110.58,North,Uttar Pradesh,Village,Small,Sessional Fruits & Vegetables,Mangoes,Corporate,Second Class
ORD096367,2020-11-26,25709.28,1,0.02,5275.95,South,West Bengal,Tier 2,Large,Electric Appliances,Washing Machines,Consumer,Standard Class
ORD096368,2022-05-31,25459.31,8,0.23,3929.35,North,Punjab,Tier 1,Small,Furniture,Sofas,Corporate,First Class
ORD096369,2023-08-24,7895.14,10,0.32,1563.0,South,Tamil Nadu,Village,Medium,Furniture,Tables,Corporate,Second Class
ORD096370,2019-09-05,36913.24,8,0.41,5087.29,East,Uttar Pradesh,Tier 1,Medium,Dairy Products,Milk,Corporate,First Class
ORD096371,2020-11-03,20531.72,5,0.2,4058.26,North,Rajasthan,Village,Medium,Household Items,Mops,Consumer,Same Day
ORD096372,2019-11-26,44832.48,10,0.34,5578.92,South,Tamil Nadu,Tier 2,Large,Fast Food,Burgers,Consumer,Same Day
ORD096373,2019-01-15,31610.3,1,0.01,8750.01,South,Karnataka,Village,Large,Electric Appliances,Fans,Consumer,Same Day
ORD096374,2020-02-16,38133.13,6,0.25,4683.98,East,Madhya Pradesh,Tier 2,Medium,Sessional Fruits & Vegetables,Mangoes,Corporate,Second Class
ORD096375,2022-11-10,29565.73,7,0.48,1989.13,North,Delhi,Tier 1,Medium,Household Items,Utensils,Consumer,Same Day
ORD096376,2019-05-31,27857.93,10,0.18,3862.07,South,Punjab,Tier 2,Medium,Dairy Products,Milk,Consumer,Standard Class
ORD096377,2020-04-16,44489.21,10,0.2,8998.55,South,Rajasthan,Tier 2,Large,Dairy Products,Butter,Corporate,Same Day
ORD096378,2020-11-25,40462.96,6,0.11,4740.21,East,Maharashtra,Tier 2,Medium,Fast Food,Burgers,Corporate,Same Day
ORD096379,2019-12-26,32440.26,4,0.16,4826.15,West,Tamil Nadu,Village,Medium,Dairy Products,Yogurt,Consumer,Same Day
ORD096380,2022-01-03,47301.76,5,0.05,5879.42,South,Uttar Pradesh,Tier 2,Small,Dairy Products,Cheese,Corporate,Standard Class
ORD096381,2020-01-11,25122.48,8,0.32,1936.58,East,Gujarat,Village,Medium,Household Items,Detergents,Consumer,Second Class
ORD096382,2020-01-26,12567.04,4,0.2,2382.23,South,Punjab,Tier 1,Small,Electric Appliances,Microwaves,Corporate,First Class
ORD096383,2021-03-24,14737.25,7,0.22,1337.34,South,Karnataka,Tier 2,Medium,Dairy Products,Butter,Consumer,Second Class
ORD096384,2019-09-29,2576.57,3,0.33,189.05,South,West Bengal,Tier 1,Small,Fast Food,Fries,Corporate,Same Day
ORD096385,2020-11-24,19630.19,2,0.21,3555.0,North,Delhi,Tier 2,Medium,Fast Food,Fries,Consumer,Standard Class
ORD096386,2021-09-08,5089.51,2,0.01,1367.15,West,Tamil Nadu,Tier 2,Medium,Fast Food,Burgers,Consumer,Second Class
ORD096387,2022-01-23,38551.45,7,0.5,3623.69,South,West Bengal,Tier 2,Medium,Sessional Fruits & Vegetables,Mangoes,Corporate,Same Day
ORD096388,2021-05-10,49821.4,9,0.18,11697.84,South,Madhya Pradesh,Tier 1,Large,Household Items,Buckets,Corporate,Standard Class
ORD096389,2019-04-02,6594.34,4,0.12,1363.1,West,Gujarat,Tier 1,Small,Dairy Products,Yogurt,Consumer,First Class
ORD096390,2019-04-28,11012.71,9,0.22,1802.22,East,Gujarat,Village,Large,Electric Appliances,Microwaves,Consumer,Standard Class
ORD096391,2019-02-11,23308.83,2,0.2,5112.99,East,Rajasthan,Tier 2,Large,Furniture,Sofas,Corporate,Standard Class
ORD096392,2021-01-06,23714.64,9,0.11,2635.57,West,Tamil Nadu,Village,Large,Furniture,Beds,Consumer,First Class
ORD096393,2023-08-11,34148.0,3,0.35,3128.14,South,Uttar Pradesh,Village,Small,Furniture,Tables,Corporate,First Class
ORD096394,2020-10-12,8842.47,3,0.24,1411.95,East,Maharashtra,Tier 2,Small,Electric Appliances,Refrigerators,Corporate,Standard Class
ORD096395,2019-09-11,19577.48,4,0.47,2797.28,West,Maharashtra,Tier 1,Large,Household Items,Utensils,Corporate,Second Class
ORD096396,2019-02-27,6752.28,8,0.22,1490.77,West,Madhya Pradesh,Tier 2,Large,Dairy Products,Butter,Consumer,Second Class
ORD096397,2020-08-15,36418.31,9,0.49,5552.72,South,Gujarat,Tier 1,Large,Household Items,Mops,Corporate,Same Day
ORD096398,2022-04-07,6290.13,4,0.32,953.82,East,Rajasthan,Tier 1,Large,Dairy Products,Yogurt,Consumer,First Class
ORD096399,2023-03-21,639.59,6,0.3,52.31,South,Maharashtra,Tier 1,Large,Household Items,Mops,Corporate,Standard Class
ORD096400,2023-05-19,3211.17,5,0.42,233.69,North,Uttar Pradesh,Tier 1,Small,Electric Appliances,Refrigerators,Consumer,Standard Class
ORD096401,2023-06-22,27374.14,3,0.42,2315.02,East,Uttar Pradesh,Village,Large,Dairy Products,Butter,Consumer,Second Class
ORD096402,2022-04-09,40147.77,4,0.0,5367.24,South,Rajasthan,Tier 2,Medium,Furniture,Beds,Corporate,Standard Class
ORD096403,2019-11-22,587.24,9,0.3,42.41,East,Delhi,Tier 1,Small,Sessional Fruits & Vegetables,Carrots,Consumer,First Class
ORD096404,2020-05-03,35535.11,3,0.26,5191.56,East,Delhi,Village,Medium,Household Items,Detergents,Corporate,Second Class
ORD096405,2020-09-28,47776.18,7,0.21,3991.54,East,Madhya Pradesh,Tier 1,Medium,Household Items,Mops,Corporate,First Class
ORD096406,2020-05-24,20461.43,1,0.32,2725.26,South,Tamil Nadu,Village,Large,Fast Food,Pizzas,Corporate,Same Day
ORD096407,2021-07-29,5876.08,1,0.31,885.38,South,Maharashtra,Tier 1,Medium,Sessional Fruits & Vegetables,Apples,Corporate,Standard Class
ORD096408,2022-05-24,19049.51,2,0.29,1758.6,North,Delhi,Tier 1,Small,Fast Food,Pizzas,Consumer,Standard Class
ORD096409,2023-09-11,13024.01,2,0.24,2877.94,West,Punjab,Tier 2,Medium,Fast Food,Fries,Consumer,Same Day
ORD096410,2023-03-02,47547.3,10,0.25,7356.7,West,Punjab,Tier 2,Medium,Electric Appliances,Refrigerators,Consumer,Standard Class
ORD096411,2023-10-09,41585.43,1,0.38,5338.49,South,West Bengal,Tier 2,Large,Fast Food,Fries,Consumer,First Class
ORD096412,2022-06-09,6441.27,5,0.44,446.18,North,Karnataka,Village,Small,Sessional Fruits & Vegetables,Carrots,Corporate,Second Class
ORD096413,2019-01-07,22330.48,3,0.07,5781.33,East,Karnataka,Village,Small,Sessional Fruits & Vegetables,Mangoes,Consumer,Same Day
ORD096414,2021-08-31,46022.39,4,0.47,2686.8,South,Madhya Pradesh,Tier 2,Small,Fast Food,Fries,Corporate,Second Class
ORD096415,2023-01-17,22663.5,4,0.44,1492.0,South,Karnataka,Tier 2,Large,Household Items,Mops,Consumer,First Class
ORD096416,2020-06-14,586.11,4,0.32,96.86,West,Tamil Nadu,Village,Large,Dairy Products,Cheese,Corporate,Second Class
ORD096417,2021-03-02,29462.87,2,0.05,6474.57,West,Maharashtra,Village,Large,Dairy Products,Cheese,Corporate,First Class
ORD096418,2020-05-14,37001.44,3,0.12,7174.15,South,Madhya Pradesh,Tier 2,Medium,Household Items,Mops,Consumer,Standard Class
ORD096419,2022-02-26,21456.67,1,0.34,2026.69,West,Gujarat,Tier 2,Medium,Sessional Fruits & Vegetables,Carrots,Consumer,Same Day
ORD096420,2019-03-24,25158.97,9,0.29,2338.15,West,Delhi,Tier 1,Medium,Fast Food,Sandwiches,Consumer,First Class
ORD096421,2023-06-28,16124.68,3,0.15,3358.91,North,Maharashtra,Tier 2,Large,Fast Food,Fries,Corporate,First Class
ORD096422,2019-04-18,17234.8,10,0.21,4079.37,South,Uttar Pradesh,Tier 1,Small,Fast Food,Burgers,Consumer,Same Day
ORD096423,2021-04-01,41656.88,2,0.03,10304.17,West,Rajasthan,Tier 1,Large,Dairy Products,Yogurt,Consumer,Second Class
ORD096424,2020-07-06,25424.15,1,0.09,5802.12,East,Gujarat,Village,Large,Furniture,Beds,Corporate,First Class
ORD096425,2023-10-08,34849.47,1,0.43,2280.3,West,West Bengal,Village,Medium,Furniture,Sofas,Consumer,Standard Class
ORD096426,2019-08-28,1052.31,9,0.09,135.36,East,Gujarat,Tier 1,Medium,Dairy Products,Butter,Corporate,Same Day
ORD096427,2023-12-01,19476.25,1,0.25,1996.16,North,West Bengal,Tier 2,Medium,Dairy Products,Butter,Corporate,First Class
ORD096428,2022-11-23,36790.84,3,0.34,4447.52,East,Maharashtra,Village,Medium,Sessional Fruits & Vegetables,Carrots,Corporate,First Class
ORD096429,2022-01-16,5119.47,7,0.24,547.27,West,Rajasthan,Tier 2,Small,Sessional Fruits & Vegetables,Apples,Consumer,Same Day
ORD096430,2021-07-06,20111.44,1,0.06,3209.44,West,Rajasthan,Village,Medium,Electric Appliances,Refrigerators,Corporate,Second Class
ORD096431,2021-10-10,36612.51,9,0.17,5355.22,East,Tamil Nadu,Village,Medium,Fast Food,Burgers,Corporate,Standard Class
ORD096432,2020-02-13,28489.06,9,0.34,3348.22,West,Karnataka,Tier 1,Medium,Furniture,Sofas,Corporate,Second Class
ORD096433,2021-02-27,10913.46,7,0.27,1244.93,East,Madhya Pradesh,Tier 2,Medium,Electric Appliances,Fans,Corporate,Second Class
ORD096434,2020-09-10,3455.33,10,0.15,511.91,East,West Bengal,Tier 2,Medium,Household Items,Buckets,Corporate,Standard Class
ORD096435,2022-05-13,24635.83,2,0.22,2933.19,North,Karnataka,Tier 1,Medium,Furniture,Tables,Consumer,Same Day
ORD096436,2021-02-15,29478.1,6,0.31,4149.55,East,Karnataka,Tier 2,Medium,Sessional Fruits & Vegetables,Mangoes,Consumer,Second Class
ORD096437,2022-05-16,28972.35,6,0.02,7612.52,East,Tamil Nadu,Tier 2,Medium,Household Items,Detergents,Corporate,Standard Class
ORD096438,2021-10-14,26717.07,6,0.31,3712.61,North,Delhi,Tier 1,Large,Electric Appliances,Fans,Corporate,Same Day
ORD096439,2023-05-13,10759.61,4,0.44,1095.09,East,Gujarat,Tier 1,Large,Electric Appliances,Refrigerators,Consumer,First Class
ORD096440,2021-01-24,44424.46,9,0.07,8730.37,East,Gujarat,Tier 1,Medium,Sessional Fruits & Vegetables,Tomatoes,Consumer,Standard Class
ORD096441,2019-03-06,1300.85,6,0.43,92.63,North,Gujarat,Tier 2,Large,Fast Food,Burgers,Consumer,Standard Class
ORD096442,2022-06-06,28033.74,8,0.38,4119.05,West,Gujarat,Tier 2,Small,Dairy Products,Cheese,Corporate,Second Class
ORD096443,2023-02-20,45176.34,9,0.25,9814.43,West,Karnataka,Tier 2,Medium,Dairy Products,Butter,Consumer,Standard Class
ORD096444,2023-05-08,29322.13,7,0.41,3369.52,East,Gujarat,Tier 1,Small,Fast Food,Fries,Consumer,First Class
ORD096445,2021-08-16,11334.21,1,0.5,774.67,East,Uttar Pradesh,Tier 1,Medium,Dairy Products,Butter,Consumer,Standard Class
ORD096446,2021-06-06,26981.27,3,0.0,3170.81,West,Delhi,Village,Large,Household Items,Mops,Corporate,Second Class
ORD096447,2023-06-19,2726.84,3,0.14,338.37,West,West Bengal,Tier 2,Medium,Household Items,Mops,Consumer,First Class
ORD096448,2021-09-07,45516.95,2,0.39,5977.97,West,Maharashtra,Village,Large,Electric Appliances,Washing Machines,Consumer,First Class
ORD096449,2019-02-06,29316.13,10,0.14,3380.54,East,Madhya Pradesh,Tier 1,Small,Furniture,Chairs,Corporate,Standard Class
ORD096450,2020-04-07,38006.79,4,0.06,6469.25,South,Karnataka,Tier 2,Medium,Electric Appliances,Refrigerators,Consumer,Same Day
ORD096451,2023-05-18,43273.89,2,0.03,8262.85,East,Maharashtra,Tier 2,Medium,Household Items,Detergents,Corporate,Second Class
ORD096452,2019-08-12,26729.5,9,0.23,2617.11,South,Maharashtra,Tier 1,Medium,Fast Food,Sandwiches,Corporate,Second Class
ORD096453,2020-03-12,5926.38,3,0.01,1381.38,North,Tamil Nadu,Village,Large,Fast Food,Burgers,Corporate,Standard Class
ORD096454,2019-08-30,39184.42,8,0.07,6837.36,East,Tamil Nadu,Tier 2,Medium,Furniture,Tables,Corporate,Second Class
ORD096455,2019-03-05,31699.76,7,0.1,4312.53,West,Madhya Pradesh,Tier 1,Medium,Fast Food,Burgers,Corporate,Second Class
ORD096456,2021-12-02,2205.15,8,0.41,218.8,West,Tamil Nadu,Village,Large,Dairy Products,Yogurt,Corporate,Same Day
ORD096457,2023-12-09,35249.08,2,0.11,6665.48,West,Uttar Pradesh,Tier 2,Large,Sessional Fruits & Vegetables,Apples,Corporate,Same Day
ORD096458,2020-10-03,35172.2,1,0.3,4777.46,North,Madhya Pradesh,Tier 1,Medium,Fast Food,Fries,Corporate,Same Day
ORD096459,2019-08-16,30492.74,1,0.23,2479.32,North,Tamil Nadu,Tier 2,Large,Electric Appliances,Washing Machines,Corporate,Standard Class
ORD096460,2021-04-06,5101.12,9,0.08,1115.61,North,Gujarat,Village,Large,Household Items,Buckets,Consumer,Second Class
ORD096461,2020-01-22,14692.19,1,0.1,3345.73,West,Delhi,Tier 1,Small,Fast Food,Burgers,Corporate,Standard Class
ORD096462,2021-11-26,46106.11,8,0.47,3419.7,East,Rajasthan,Tier 1,Medium,Electric Appliances,Fans,Consumer,Second Class
ORD096463,2021-12-14,9457.02,7,0.33,950.2,North,Delhi,Tier 2,Large,Furniture,Sofas,Corporate,First Class
ORD096464,2021-05-29,8785.02,4,0.41,1067.58,East,Maharashtra,Tier 1,Small,Furniture,Chairs,Consumer,Same Day
