order_date,region,category,revenue,orders,units_sold,profit,avg_discount_rate,avg_order_value,profit_margin,revenue_ratio,orders_ratio,profit_ratio,discount_ratio,true_anomaly,scenario,if_prediction,if_anomaly_score,predicted_anomaly
2020-09-25,West,Dairy Products,11551.43,2,12,1517.22,0.265,5775.715,0.1313447772267156,0.2032897784310133,0.8656716417910448,0.1760306560106874,0.9669504676424948,False,,1,-0.1226437702314283,False
2020-09-26,West,Dairy Products,70840.14,2,5,9318.56,0.215,35420.07,0.1315435006198463,1.2272086963498463,0.8529411764705883,1.067522375590901,0.7927359030323581,False,,1,-0.16986953359063645,False
2020-09-27,West,Dairy Products,120412.05,3,19,25425.86,0.04,40137.35,0.2111571059540967,2.024273964242074,1.2608695652173914,2.8478617552354253,0.1465540839316923,False,,-1,0.009864449557406174,True
2020-09-28,West,Dairy Products,177146.32,5,24,16859.41,0.3319999999999999,35429.264,0.0951722282461188,3.0528660101134637,2.101449275362319,1.9398139500412384,1.217937635723472,False,,1,-0.019559782493587696,False
2020-09-29,West,Dairy Products,54714.06,2,12,13775.42,0.045,27357.03,0.2517711169670099,0.9362536074014216,0.8529411764705883,1.581147447225779,0.1649080684905541,False,,1,-0.061244063577524654,False
2020-09-30,West,Dairy Products,36570.45,2,11,3271.59,0.26,18285.225,0.0894599328146085,0.597044988781752,0.8285714285714286,0.3504390529808893,0.9662331005318128,False,,1,-0.15239458599206873,False
2020-10-02,West,Dairy Products,95556.53,3,19,11856.28,0.43,31852.176666666663,0.1240760835497061,1.4629743175183978,1.1917808219178083,1.1934354133210003,1.6331608931962542,False,,1,-0.11626350120969553,False
2020-10-03,West,Dairy Products,12651.09,1,6,2310.74,0.12,12651.09,0.1826514553291455,0.1965724468806531,0.4,0.2379145018975927,0.4559559242606548,False,,1,-0.1187573403624902,False
2020-10-04,West,Dairy Products,36862.01,2,4,7654.21,0.265,18431.005,0.20764494394093,0.5806117859145244,0.8055555555555556,0.8056869851507373,1.004290723760155,False,,1,-0.16269346440372268,False
2020-10-05,West,Dairy Products,12987.72,1,10,1596.2,0.34,12987.72,0.1229007092853865,0.1986273873030722,0.3972602739726028,0.1636276588990854,1.2801592625451712,False,,1,-0.1365327042880214,False
2020-10-06,West,Dairy Products,8319.74,1,5,1462.6,0.17,8319.74,0.1757987629421111,0.1326175623437725,0.4084507042253521,0.1566154225393665,0.6536583209952932,False,,1,-0.11403481628437195,False
2020-10-07,West,Dairy Products,68553.34,2,9,9884.52,0.2799999999999999,34276.67,0.1441872854043289,1.0834029195309296,0.8055555555555556,1.0374610519261689,1.0816331061430189,False,,1,-0.1809122699960739,False
2020-10-08,West,Dairy Products,29127.07,1,7,1903.9,0.5,29127.07,0.0653653113752945,0.4756000304362388,0.4264705882352941,0.2082080107880462,1.8755254704982,False,,1,-0.0386061301424524,False
2020-10-09,West,Dairy Products,91397.65,3,22,12519.37,0.2766666666666666,30465.88333333333,0.136976935402606,1.4950326114840826,1.2794117647058825,1.366826959801075,1.0611237242929883,False,,1,-0.17649371283776438,False
2020-10-10,West,Dairy Products,60155.66,3,19,9822.93,0.1966666666666666,20051.88666666667,0.1632918664677604,0.9627684056661804,1.2608695652173914,1.0586371275170947,0.7377066850626253,False,,1,-0.18431288339179597,False
2020-10-11,West,Dairy Products,100793.55,3,14,13357.43,0.1533333333333333,33597.85,0.1325226663809341,1.6357996977684572,1.2985074626865671,1.4729198893622206,0.567575042015019,False,,1,-0.14452382031556632,False
2020-10-13,West,Dairy Products,65227.19,3,18,7978.129999999999,0.27,21742.396666666667,0.122312949553706,1.061928830844511,1.2794117647058825,0.8993091203552742,1.0056296423143611,False,,1,-0.18358333149787476,False
2020-10-14,West,Dairy Products,96817.64,3,18,11934.88,0.25,32272.546666666665,0.1232717508916763,1.5293124779842575,1.2428571428571429,1.332921467505007,0.9271692563463138,False,,1,-0.16783528280821197,False
2020-10-15,West,Dairy Products,44887.53,4,15,8789.619999999999,0.18,11221.8825,0.1958142940812292,0.7268228164510175,1.671641791044776,1.01454620900844,0.6646592082994482,False,,1,-0.09987236264450022,False
2020-10-16,West,Dairy Products,55605.15,4,22,9950.15,0.3399999999999999,13901.2875,0.178942957621731,0.8876437157085085,1.647058823529412,1.1310713276279374,1.277366549634367,False,,1,-0.11691446603635419,False
2020-10-17,West,Dairy Products,98041.4,3,14,17765.08,0.26,32680.466666666664,0.1811997788689268,1.5105794463517483,1.2,1.9461236585395056,0.986071291509583,False,,1,-0.1508245230386614,False
2020-10-18,West,Dairy Products,87100.11,3,15,13188.6,0.2566666666666666,29033.37,0.1514188673240481,1.3238133749883485,1.1666666666666663,1.4148361695064158,0.9688363628193316,False,,1,-0.18333080795785717,False
2020-10-19,West,Dairy Products,131904.6,3,19,21072.31,0.3133333333333333,43968.2,0.1597541708173938,2.021709851345299,1.135135135135135,2.262370295875749,1.1964452121735574,False,,1,-0.06090964855192593,False
2020-10-20,West,Dairy Products,13116.0,1,8,1254.76,0.43,13116.0,0.0956663616956389,0.2010858740135739,0.3943661971830986,0.1329704873573828,1.649428043016645,False,,1,-0.09854740792938343,False
2020-10-21,West,Dairy Products,23962.5,1,5,3360.26,0.49,23962.5,0.140229942618675,0.3702033505844766,0.3943661971830986,0.3571367486118465,1.8744449757497097,False,,1,-0.0949010388627553,False
2020-10-22,West,Dairy Products,148614.84,4,22,29228.22,0.195,37153.71,0.1966709381108912,2.174374291931254,1.5342465753424657,2.9321411824323937,0.7548908910754201,False,,1,-0.022926911096415203,False
2020-10-23,West,Dairy Products,82160.73,4,22,10340.25,0.27,20540.1825,0.1258539207234405,1.2555222721694954,1.5774647887323945,1.076916387416734,1.0249226111123664,False,,1,-0.1642835742284452,False
2020-10-24,West,Dairy Products,146745.71,5,28,22898.8,0.312,29349.142,0.1560440846959001,2.242555521354386,2.0,2.378596730972028,1.1508112499176677,False,,1,-0.07920877664655435,False
2020-10-25,West,Dairy Products,127190.1,5,19,13858.59,0.3279999999999999,25438.02,0.1089596595961478,1.843388166443019,1.944444444444444,1.330672814281786,1.221087154031954,False,,1,-0.08806727481073484,False
2020-10-27,West,Dairy Products,21600.4,1,8,3801.75,0.07,21600.4,0.1760036851169422,0.3051793430047391,0.3783783783783784,0.3544787115968075,0.2628872893101444,False,,1,-0.11479476363077962,False
2020-10-28,West,Dairy Products,52371.45,3,30,7845.02,0.33,17457.149999999998,0.1497957379450063,0.6991313230118504,1.0909090909090908,0.7026020165707588,1.2289413016492283,False,,1,-0.1784097602615055,False
2020-10-29,West,Dairy Products,117939.91,4,24,16778.03,0.2475,29484.9775,0.1422591385731937,1.571274539507575,1.44,1.4934941504537895,0.9149513942768472,False,,1,-0.152728191589998,False
2020-10-30,West,Dairy Products,38504.51,2,16,6276.33,0.255,19252.255,0.1630024638672197,0.539276308734492,0.7397260273972602,0.6015737177666705,0.9388209626835146,False,,1,-0.18731322224350966,False
2020-10-31,West,Dairy Products,102702.41,4,27,16135.81,0.1975,25675.6025,0.1571122819805299,1.5379436725277462,1.5211267605633805,1.5977126950365297,0.7273243919072517,False,,1,-0.15845700779322736,False
2020-11-01,West,Dairy Products,78700.27,2,15,11989.01,0.225,39350.135,0.152337596808753,1.138591198599668,0.7397260273972602,1.1741813514027024,0.8063267337683886,False,,1,-0.1573645807587098,False
2020-11-02,West,Dairy Products,55624.880000000005,2,5,6977.09,0.43,27812.44,0.1254311020536134,0.8039163253339203,0.7397260273972602,0.6759558398007587,1.5420033204205867,False,,1,-0.1536408598999887,False
2020-11-03,West,Dairy Products,53766.28,2,9,7589.03,0.06,26883.14,0.1411485042297886,0.7638431594182007,0.7272727272727273,0.7207428331072725,0.2174288179465056,False,,1,-0.15114196927233653,False
2020-11-04,West,Dairy Products,25334.48,1,10,4700.73,0.34,25334.48,0.185546733147868,0.3630249832925654,0.3684210526315789,0.4462352711831365,1.2656769333037892,False,,1,-0.13794780063706785,False
2020-11-05,West,Dairy Products,221421.35,6,36,28406.03,0.3016666666666667,36903.55833333333,0.1282894806666114,3.1045338603948847,2.1818181818181817,2.654557839771433,1.0785273462438816,False,,-1,0.03815073398771862,True
2020-11-06,West,Dairy Products,78046.59999999999,3,15,16752.120000000003,0.0833333333333333,26015.53333333333,0.2146425340757958,1.0851009976899062,1.0909090909090908,1.5658346994263264,0.305944055944056,False,,1,-0.09933597902767566,False
2020-11-07,West,Dairy Products,79652.02,4,17,8267.349999999999,0.2075,19913.005,0.1037933501247049,1.100673628539523,1.4545454545454546,0.7648296852739281,0.7618006993006995,False,,1,-0.13188147742037698,False
2020-11-08,West,Dairy Products,79653.57,3,16,18593.47,0.24,26551.19,0.2334292110196693,0.9959511990780644,1.024390243902439,1.5795105820535225,0.8661654135338347,False,,1,-0.09265731311130687,False
2020-11-09,West,Dairy Products,68788.8,3,21,11385.15,0.24,22929.6,0.1655087746842509,0.8564723574140546,1.0120481927710845,0.9474253050523364,0.8886929689221951,False,,1,-0.1918665626747239,False
2020-11-11,West,Dairy Products,35677.29,1,7,4176.18,0.08,35677.29,0.1170542942022782,0.4366787401819597,0.3255813953488372,0.3351364061138893,0.3097131005876253,False,,1,-0.10881142821972906,False
2020-11-12,West,Dairy Products,98025.93,3,12,21799.15,0.1899999999999999,32675.31,0.2223814658019567,1.1952955369898848,0.9767441860465116,1.7415734120077384,0.7311877219104339,False,,1,-0.08227726914605338,False
2020-11-13,West,Dairy Products,142954.59,4,24,23276.82,0.19,35738.6475,0.1628266710428815,1.7580543544175435,1.3012048192771084,1.8642635691268452,0.7202527202527202,False,,1,-0.08521052716444644,False
2020-11-14,West,Dairy Products,29131.07,2,15,3396.41,0.32,14565.535,0.1165906367325333,0.3655814883405016,0.6666666666666666,0.2786448877100377,1.2440124956612288,False,,1,-0.16684079408972147,False
2020-11-15,West,Dairy Products,19256.99,1,2,2094.47,0.33,19256.99,0.1087641422673013,0.2381652339727417,0.3333333333333333,0.1651447084127433,1.2972972972972976,False,,1,-0.14581817013964343,False
2020-11-17,West,Dairy Products,44004.880000000005,2,7,6125.5,0.39,22002.44,0.1392004704932725,0.5370338650563075,0.6746987951807228,0.4750257919335295,1.5161402290871226,False,,1,-0.16098374714794184,False
2020-11-18,West,Dairy Products,54255.600000000006,2,14,8026.22,0.405,27127.800000000003,0.1479334852070569,0.6727920026564881,0.7,0.6362678953934128,1.5766423357664234,False,,1,-0.1625682000992414,False
2020-11-19,West,Dairy Products,43705.88,1,9,4705.49,0.46,43705.88,0.1076626302913933,0.5463368068423184,0.3506493506493506,0.3787490191292234,1.7915614857554996,False,,1,-0.09307351388322488,False
2020-11-21,West,Dairy Products,73016.98,3,11,9744.76,0.32,24338.99333333333,0.1334588201264966,0.9667788372787732,1.08,0.8343842714619851,1.207125392944464,False,,1,-0.18459780720493701,False
2020-11-22,West,Dairy Products,29679.84,3,14,4982.4800000000005,0.2333333333333333,9893.28,0.1678742203462013,0.3871670570503029,1.08,0.4220013044598826,0.8765217391304346,False,,1,-0.1364263078880289,False
2020-11-23,West,Dairy Products,10417.26,1,1,810.38,0.4,10417.26,0.0777920489648909,0.1323906133496276,0.3513513513513513,0.0667988024463148,1.5528182157521464,False,,1,-0.07546520172708526,False
2020-11-25,West,Dairy Products,37959.54,3,17,4625.55,0.3266666666666666,12653.18,0.121854743234507,0.5146380491711078,1.0833333333333333,0.413874179796332,1.2516271644357115,False,,1,-0.14369850659184402,False
2020-11-26,West,Dairy Products,6024.51,1,5,1050.43,0.11,6024.51,0.1743594084830135,0.0879281507561251,0.3823529411764705,0.1017201281357524,0.4160706059210047,False,,1,-0.08366144797631714,False
2020-11-27,West,Dairy Products,45710.36,1,4,3513.56,0.44,45710.36,0.0768657258442068,0.690808872876959,0.3968253968253968,0.344960731601551,1.6804583068109482,False,,1,-0.0635941039635497,False
2020-11-28,West,Dairy Products,85253.06,2,7,16989.32,0.2249999999999999,42626.53,0.1992810580640741,1.309885957556207,0.787878787878788,1.703779054821075,0.8512186249545288,False,,1,-0.09885866542707106,False
2020-11-29,West,Dairy Products,42321.47,3,19,3784.59,0.18,14107.156666666668,0.0894248238541808,0.6562967524441436,1.181818181818182,0.3836096829503181,0.6770343580470164,False,,1,-0.11115680024480401,False
2020-11-30,West,Dairy Products,78752.01999999999,4,19,16220.15,0.1625,19688.005,0.2059648755676362,1.2261118048753146,1.625,1.6723292775268852,0.6016375934496263,False,,1,-0.11787211153520422,False
2020-12-01,West,Dairy Products,60514.09,2,10,6823.76,0.255,30257.045,0.1127631597864233,0.9609699982400568,0.8387096774193549,0.7029540608847838,0.9471428571428572,False,,1,-0.18186708301916515,False
2020-12-02,West,Dairy Products,51028.44,2,13,6729.88,0.275,25514.22,0.1318848861536821,0.8084521547077325,0.8253968253968255,0.7001957205585818,1.032490974729242,False,,1,-0.19441289860716976,False
2020-12-03,West,Dairy Products,82991.59,2,17,13160.22,0.265,41495.795,0.1585729349202732,1.3343231369996744,0.8253968253968255,1.368764497076263,1.0,False,,1,-0.14312458320001564,False
2020-12-04,West,Dairy Products,103702.43,3,6,14794.17,0.3766666666666666,34567.47666666667,0.1426598200254323,1.6862717989551816,1.238095238095238,1.571172315033577,1.415221579961464,False,,1,-0.1279145857955311,False
2020-12-05,West,Dairy Products,130638.6,4,22,29299.32,0.0875,32659.65,0.2242776637226669,2.130396350770272,1.650793650793651,3.114795343219733,0.336289726533629,False,,-1,0.00903464858569869,True
2020-12-06,West,Dairy Products,205228.84,6,24,28013.77,0.2316666666666667,34204.806666666664,0.1365001624528014,3.2865369879532937,2.4761904761904763,2.91179949226068,0.8641798182687709,False,,-1,0.009448956587400081,True
2020-12-07,West,Dairy Products,108065.37,3,9,17102.91,0.12,36021.79,0.1582644838027205,1.6508745611553306,1.2,1.7087556830188075,0.445290199809705,False,,1,-0.11594405401287794,False
2020-12-08,West,Dairy Products,40894.51,2,8,7477.98,0.2299999999999999,20447.255,0.1828602421205193,0.6599313597867766,0.8253968253968255,0.7445708580770498,0.880382775119617,False,,1,-0.1839749207368297,False
2020-12-10,West,Dairy Products,73973.95000000001,4,20,9862.61,0.2875,18493.487500000003,0.1333254476744854,1.0886163308068617,1.6,0.911827438977405,1.0907101167315174,False,,1,-0.16325556371710742,False
2020-12-11,West,Dairy Products,65524.87,5,20,8379.34,0.286,13104.974,0.1278802994954435,0.985906643029166,2.03125,0.8065749253022728,1.0866049683390162,False,,1,-0.097163214590408,False
2020-12-12,West,Dairy Products,45640.0,3,7,2933.2900000000004,0.4666666666666666,15213.333333333334,0.064270157756354,0.687676192916593,1.2295081967213115,0.2834387232051271,1.7667844522968197,False,,1,-0.04442057328207538,False
2020-12-13,West,Dairy Products,96730.43,3,9,11966.31,0.0699999999999999,32243.476666666666,0.1237078135598074,1.451080553664352,1.2,1.15837745574901,0.2641189986697303,False,,1,-0.11488873335047362,False
2020-12-14,West,Dairy Products,39984.39,1,10,3920.75,0.29,39984.39,0.098057016750787,0.5896624366013592,0.3768115942028985,0.3736932585757415,1.0624456917404477,False,,1,-0.12086240060319303,False
2020-12-15,West,Dairy Products,126466.92,5,28,24659.69,0.224,25293.384,0.1949892509440413,1.9221618602564317,1.884057971014493,2.524981905959192,0.7898555638434938,False,,1,-0.06371953244782169,False
2020-12-16,West,Dairy Products,31833.81,2,8,3839.21,0.32,15916.905,0.120601649629749,0.4972769956052867,0.7647058823529411,0.4114351394466419,1.1470324670848555,False,,1,-0.16964183550155693,False
2020-12-17,West,Dairy Products,125259.08,3,13,17200.629999999997,0.2533333333333333,41753.026666666665,0.1373204241959943,1.943999839071284,1.164179104477612,1.8393580316233784,0.9118386746960154,False,,1,-0.10604513040624947,False
2020-12-18,West,Dairy Products,32598.36,2,6,7046.700000000001,0.265,16299.18,0.2161673163926038,0.4754917799262392,0.7323943661971831,0.6895465728333761,0.9680365296803652,False,,1,-0.14581850934769974,False
2020-12-19,West,Dairy Products,98758.81,3,15,18052.800000000003,0.13,32919.60333333333,0.1827968563007189,1.469690241571766,1.1095890410958904,1.808349908385213,0.4719327731092437,False,,1,-0.13305926973789145,False
2020-12-20,West,Dairy Products,11729.81,3,17,1991.29,0.2433333333333333,3909.9366666666665,0.1697631930951993,0.1670759868684408,1.0945945945945943,0.1915952136431476,0.8998972720009132,False,,1,-0.08509795263009723,False
2020-12-21,West,Dairy Products,93349.55,3,19,12855.6,0.28,31116.516666666663,0.1377146435092616,1.345010685107331,1.0945945945945943,1.2412552333424822,1.055743046665891,False,,1,-0.1708402621051709,False
2020-12-23,West,Dairy Products,68081.13,3,13,7557.13,0.1766666666666666,22693.710000000003,0.1110018297287368,0.9822601578253743,1.0632911392405062,0.7173456403295387,0.6992578631169749,False,,1,-0.1660226783800573,False
2020-12-24,West,Dairy Products,47265.86,2,15,6946.9400000000005,0.175,23632.93,0.1469758510688264,0.6748712620387702,0.7088607594936709,0.6525427888108657,0.6965999289183746,False,,1,-0.18470792066616332,False
2020-12-25,West,Dairy Products,66386.11,3,18,7751.71,0.33,22128.70333333333,0.1167670466005614,0.9280674393043212,1.0657894736842104,0.714067430147114,1.3101335620634726,False,,1,-0.17443426713093407,False
2020-12-27,West,Dairy Products,30760.17,1,7,2091.5,0.48,30760.17,0.0679937724661469,0.4229693355801736,0.35,0.1908813587055191,1.9903739355794152,False,,1,-0.05672680988828738,False
2020-12-28,West,Dairy Products,16147.9,2,12,2208.53,0.0849999999999999,8073.95,0.1367688677784727,0.2189855025385497,0.7,0.1995290072026031,0.3522881460466263,False,,1,-0.10842910874186257,False
2020-12-29,West,Dairy Products,99540.36,3,12,12587.57,0.3066666666666667,33180.12,0.1264569467098572,1.3054892847899433,1.0253164556962024,1.1003347550258662,1.2458934169279,False,,1,-0.15721478783218484,False
2020-12-30,West,Dairy Products,27634.12,1,5,6251.42,0.07,27634.12,0.2262210629468208,0.3650775298916517,0.3417721518987341,0.5489916346824965,0.2826872740869999,False,,1,-0.09946568011755719,False
2020-12-31,West,Dairy Products,18014.97,1,5,2921.59,0.12,18014.97,0.1621756794488139,0.2463269356928306,0.3417721518987341,0.2695278633555424,0.4949713558243157,False,,1,-0.1322211915061775,False
2021-01-01,West,Dairy Products,86839.61,3,14,16766.73,0.1366666666666667,28946.536666666667,0.1930769841089797,1.153959431205316,1.0253164556962024,1.5016288979843553,0.55301611090296,False,,1,-0.14165410431795233,False
2021-01-02,West,Dairy Products,55137.18,2,15,11542.64,0.1,27568.59,0.209344039720566,0.7515937234236174,0.7105263157894737,1.069111157361504,0.4103343465045593,False,,1,-0.13711054339452028,False
2021-01-03,West,Dairy Products,94273.81,2,14,16774.559999999998,0.11,47136.905,0.1779344655742671,1.3132561001339786,0.72,1.574786565057107,0.460822342901474,False,,1,-0.059804355940440534,False
2021-01-04,West,Dairy Products,84717.87,2,17,11529.58,0.15,42358.935,0.136093837108983,1.158730671094537,0.7105263157894737,1.0458908859977052,0.6421775898520086,False,,1,-0.12235512186521114,False
2021-01-05,West,Dairy Products,88316.48999999999,4,16,10615.3,0.3825,22079.1225,0.1201961264538479,1.2252394340659345,1.4210526315789471,0.9682151128363272,1.6815468113975578,False,,1,-0.129039247208456,False
2021-01-07,West,Dairy Products,81523.78,4,19,13081.73,0.27,20380.945,0.160465204140436,1.1641094078196943,1.4794520547945205,1.2604046892729677,1.2277894736842103,False,,1,-0.16702254820934753,False
2021-01-08,West,Dairy Products,86712.86,4,33,15329.97,0.325,21678.215,0.1767900401393749,1.3198115136113049,1.5211267605633805,1.574791320052546,1.4412811387900355,False,,1,-0.1487353830185607,False
2021-01-09,West,Dairy Products,86633.3,2,17,14697.16,0.165,43316.65,0.1696479298376028,1.3521338559966805,0.7647058823529411,1.5550562931721383,0.7187936330633902,False,,1,-0.11852180752628799,False
2021-01-10,West,Dairy Products,37650.93,1,8,4788.3,0.36,37650.93,0.1271761414658283,0.5736479900894077,0.3714285714285714,0.4953377989509227,1.5578363384188625,False,,1,-0.13421637428406874,False
2021-01-11,West,Dairy Products,25908.620000000003,2,11,4332.700000000001,0.215,12954.31,0.1672300570234925,0.3901025439295134,0.7297297297297297,0.4386884193928325,0.9165789473684208,False,,1,-0.16413152256360064,False
2021-01-12,West,Dairy Products,80033.94,3,12,11923.32,0.11,26677.98,0.1489782959579398,1.19661243133506,1.125,1.185745971624938,0.4781966993157118,False,,1,-0.15438470770957097,False
2021-01-13,West,Dairy Products,8881.84,1,6,1490.93,0.32,8881.84,0.1678627401529412,0.1348770253803962,0.3970588235294117,0.1502568618263622,1.3747381261767748,False,,1,-0.11574798068660219,False
2021-01-14,West,Dairy Products,124802.09,5,30,17615.54,0.25,24960.418,0.1411477964832159,1.9164763204052464,2.0149253731343286,1.7660801363375562,1.118815436890522,False,,1,-0.1250397081193455,False
2021-01-16,West,Dairy Products,33630.23,1,6,4122.36,0.07,33630.23,0.1225790010951456,0.530861699029135,0.4029850746268656,0.4171252798965114,0.3096753051694476,False,,1,-0.1142713120822505,False
2021-01-17,West,Dairy Products,43710.96,2,3,6255.13,0.36,21855.48,0.1431020961333267,0.6906608126454873,0.8059701492537313,0.6500935674927716,1.5858599592114209,False,,1,-0.1740727155423613,False
2021-01-18,West,Dairy Products,43080.77,1,2,7972.94,0.33,43080.77,0.185069579768421,0.667935423925654,0.4,0.8099039870269359,1.4769760436092385,False,,1,-0.1183870849542436,False
2021-01-19,West,Dairy Products,62504.7,2,9,11847.24,0.285,31252.35,0.1895415864726972,1.0251004570216529,0.8253968253968255,1.268265632822999,1.3171382017478894,False,,1,-0.15784392949482245,False
2021-01-20,West,Dairy Products,69783.48,4,21,7513.969999999999,0.3075,17445.87,0.1076754842263527,1.136508648010642,1.650793650793651,0.8070124825043806,1.397523670793882,False,,1,-0.1417977119958984,False
2021-01-21,West,Dairy Products,6567.08,1,5,841.6,0.27,6567.08,0.1281543699787424,0.1108177833771923,0.4262295081967213,0.094316359196123,1.185643912737509,False,,1,-0.11748379818411997,False
2021-01-22,West,Dairy Products,67933.34,2,10,18432.64,0.05,33966.67,0.2713342226364845,1.109785354636108,0.8666666666666667,1.981528013200467,0.2180293501048218,False,,1,-0.00017804043537295033,False
2021-01-23,West,Dairy Products,71184.99,2,18,10756.6,0.24,35592.495,0.1511076984066444,1.1803836198514328,0.8524590163934426,1.182461315910785,1.0417362270450752,False,,1,-0.17695812215946927,False
2021-01-24,West,Dairy Products,14121.64,2,13,3112.0,0.2299999999999999,7060.820000000001,0.2203710050674001,0.2421559574574458,0.8709677419354839,0.3539967818244577,0.9920127795527156,False,,1,-0.10293120354087676,False
2021-01-25,West,Dairy Products,127991.83,4,28,14778.37,0.3349999999999999,31997.9575,0.1154633854363985,2.194992478272745,1.7704918032786887,1.6074213563353226,1.474728260869565,False,,1,-0.11836287595321288,False
2021-01-26,West,Dairy Products,146326.09,5,29,24894.04,0.1399999999999999,29265.218,0.1701271454735105,2.4718613549361312,2.2131147540983607,2.666760777495101,0.6098413552030115,False,,1,-0.046543511086259426,False
2021-01-27,West,Dairy Products,109392.19,6,33,19447.62,0.1683333333333333,18232.031666666662,0.1777788706853752,1.910413507925435,2.7,2.1223856327041384,0.7452855971576934,False,,1,-0.05743308085626808,False
2021-01-28,West,Dairy Products,64792.71000000001,4,29,11584.74,0.18,16198.177500000002,0.1787969665105842,1.083723874844817,1.75,1.2372047622505775,0.7834196891191709,False,,1,-0.13845161368581266,False
2021-01-29,West,Dairy Products,132029.93,5,32,25384.33,0.156,26405.986,0.1922619363654892,2.0657287471035923,2.058823529411765,2.494035078263566,0.7168490153172867,False,,1,-0.051625133553327984,False
2021-01-30,West,Dairy Products,105887.58,3,14,16902.6,0.35,35295.86,0.1596277863749459,1.5746627211070086,1.1666666666666663,1.5659692965687153,1.5866162978953051,False,,1,-0.13223511250256714,False
2021-01-31,West,Dairy Products,66363.62,3,19,10080.89,0.38,22121.206666666665,0.1519038593735543,1.005454213654573,1.1506849315068493,0.9370700660963824,1.7586776859504136,False,,1,-0.15563418739894408,False
2021-02-03,West,Dairy Products,116071.91,4,21,20921.32,0.1825,29017.9775,0.1802444708629332,1.609002116621128,1.4177215189873418,1.7878806819985298,0.7731490821061126,False,,1,-0.12396186238161039,False
2021-02-04,West,Dairy Products,48751.84,2,10,5893.3,0.375,24375.92,0.1208836425455942,0.6699555726664106,0.7012987012987013,0.503372348074457,1.5554588283490374,False,,1,-0.1735550544861887,False
2021-02-05,West,Dairy Products,99683.7,3,21,17251.46,0.31,33227.9,0.1730619950904711,1.3856187915028528,1.04,1.4984651136064482,1.25950619856235,False,,1,-0.14639593632276482,False
2021-02-06,West,Dairy Products,25221.8,1,5,3356.01,0.22,25221.8,0.1330598926325639,0.3448070652115331,0.3376623376623376,0.2826357735051714,0.8893265269104195,False,,1,-0.15755857971392195,False
2021-02-07,West,Dairy Products,31923.71,1,7,6388.65,0.15,31923.71,0.20012241684942,0.4457009226228872,0.3466666666666667,0.5463952889155027,0.6070668811290406,False,,1,-0.14131308895768602,False
2021-02-09,West,Dairy Products,8737.5,1,10,899.32,0.42,8737.5,0.1029264663805436,0.1237960845535876,0.36,0.077943914217666,1.6965042637011916,False,,1,-0.09053720610443566,False
2021-02-10,West,Dairy Products,132862.6,4,25,23713.75,0.1299999999999999,33215.65,0.1784832601499594,1.9381697470483013,1.5,2.11599927901432,0.5392257271609995,False,,1,-0.07525272691908202,False
2021-02-11,West,Dairy Products,43959.98,3,13,4426.99,0.3233333333333333,14653.326666666668,0.1007050048703388,0.6478511845202721,1.114285714285714,0.3998134695156389,1.3250669889139914,False,,1,-0.1353254524069713,False
2021-02-12,West,Dairy Products,34203.55,2,17,2437.46,0.275,17101.775,0.0712633630134883,0.5124664493067089,0.7428571428571428,0.2231480450572433,1.116431582782491,False,,1,-0.12508558568284184,False
2021-02-14,West,Dairy Products,41028.09,1,9,6320.37,0.31,41028.09,0.154049822938382,0.590594317474953,0.3611111111111111,0.5553846479337162,1.2337993672823755,False,,1,-0.1458314430397128,False
2021-02-16,West,Dairy Products,180939.28,6,47,29647.89,0.27,30156.546666666665,0.1638554657673005,2.6503984346608966,2.205882352941176,2.654572189857914,1.0821354138833967,False,,1,-0.00805302060222124,False
2021-02-17,West,Dairy Products,56667.54,2,9,12920.85,0.165,28333.77,0.2280114859406284,0.8430036125047061,0.7536231884057971,1.1765327417902562,0.655195234943746,False,,1,-0.13474306119563456,False
2021-02-18,West,Dairy Products,94265.24,3,17,14773.66,0.2266666666666666,31421.746666666662,0.1567243662669293,1.374837854429642,1.102941176470588,1.3124519967674595,0.8748005969227604,False,,1,-0.1735110184276868,False
2021-02-19,West,Dairy Products,27219.62,1,6,2601.85,0.48,27219.62,0.0955873006309419,0.3675656890782653,0.3472222222222222,0.2134020611792218,1.8786202577884463,False,,1,-0.09625805110470903,False
2021-02-21,West,Dairy Products,29799.59,3,21,4941.200000000001,0.2866666666666667,9933.196666666669,0.1658143618754486,0.3927838870894335,1.0135135135135136,0.3950678972777414,1.1626020656464608,False,,1,-0.13415198451666477,False
2021-02-22,West,Dairy Products,52706.43,3,13,7863.99,0.28,17568.81,0.1492036170918804,0.7106635598106917,1.0563380281690142,0.6387914012329599,1.1046526919334054,False,,1,-0.18653840224961848,False
2021-02-23,West,Dairy Products,41829.06,1,10,8988.78,0.24,41829.06,0.214893186698434,0.5433638354684698,0.3428571428571428,0.702873725131319,0.9494244663608143,False,,1,-0.11237563498342257,False
2021-02-24,West,Dairy Products,84782.9,2,9,17702.440000000002,0.19,42391.45,0.2087972928503271,1.124549444955911,0.676056338028169,1.4478783003829094,0.7234076306813676,False,,1,-0.09075382767635953,False
2021-02-25,West,Dairy Products,2087.9,1,3,398.98,0.22,2087.9,0.1910915273720005,0.0279793722874037,0.3333333333333333,0.0329573633007972,0.8323480728304563,False,,1,-0.05802909767785769,False
